# pkts=276 en=0 ms=0 dropQ=0
# pkts=296 en=0 ms=0 dropQ=0
# pkts=331 en=0 ms=0 dropQ=0
# pkts=362 en=0 ms=0 dropQ=0
# pkts=426 en=0 ms=0 dropQ=0
# pkts=460 en=0 ms=0 dropQ=0
# pkts=487 en=0 ms=0 dropQ=0
# pkts=507 en=0 ms=0 dropQ=0
EN,55913,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffffa0087f18fe346c5afc8add1c18fe34040124583c0011000e00ea0c14c6006409000903bf64099d8100007856
# pkts=1032 en=135 ms=0 dropQ=0
EN,56154,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffffb0087f18fe34d1704fa9dd1c18fe34040124583c0011000e00ea0c14c6006409000903bf64099d8100007856
EN,56178,-50,1,62,0,d00036009886bde7822a9886bde7822affffffffffffc0087f18fe345942f3badd1818fe34040124583c0011000a00ea081efac1f0750a281b9f00007856
EN,56394,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffffd0087f18fe347f2a0409dd1c18fe34040124583c0011000e00ea0c14c6006409000903c06409178100007856
EN,56633,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffffe0087f18fe34dfd1c8afdd1c18fe34040124583c0011000e00ea0c14c6006409000903c26409c48100007856
EN,56873,-49,1,66,0,d00036009886bde7822a9886bde7822afffffffffffff0087f18fe340527d627dd1c18fe34040124583c0011000e00ea0c14c6006409000903c16409948100007856
EN,57178,-49,1,61,0,d00036009886bde7822a9886bde7822affffffffffff10097f18fe3487d047fbdd1718fe34040124583c0011000900ea07214149522a00706a00000078
EN,57353,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff20097f18fe340b0dbe3edd1c18fe34040124583c0011000e00ea0c14c6006409000903c06409178100007856
EN,57594,-50,1,66,0,d00036009886bde7822a9886bde7822affffffffffff30097f18fe34319a5ed6dd1c18fe34040124583c0011000e00ea0c14c6006409000903bf6408488100007856
EN,57834,-49,1,66,0,d00036009886bde7822a9886bde7822affffffffffff40097f18fe346a2c41c7dd1c18fe34040124583c0011000e00ea0c14c6006409000903bd64094e8100007856
# pkts=1059 en=144 ms=0 dropQ=0
